age,education,sex,race,race_input,img,Q1,Q2,Q3,Q4.a,Q4.b,d_quality,Q1_int,Q3_int,attribute,Demographic,src_clip_similarity,tgt_clip_similarity,clip_direction,clip_image,l1loss,l2loss,dino_image_similarity,clip_edit_image_similarity
35 - 44,2 year degree,Female,Other,Coloured,young/white_woman/4,Yes,1,No,4,4,0,3,1,young,Female,0.201416015625,0.174072265625,0.0296783447265625,0.98583984375,0.035746727138757706,0.0037785498425364494,0.9922715425491333,0.1710205078125
25 - 34,Graduate degree,Male,White or Caucasian,,sunglasses/indian_woman/1,Yes,4,No,4,4,0,3,1,sunglasses,Female,0.22216796875,0.273193359375,0.27294921875,0.9091796875,0.04338495433330536,0.008966623805463314,0.9273087382316589,0.16259765625
25 - 34,Graduate degree,Male,South Asian,,old/asian_woman/2,Yes,4,No,4,4,0,3,1,old,Female,0.2135009765625,0.19921875,-0.02264404296875,0.78173828125,0.027229858562350273,0.003924497868865728,0.948072075843811,0.11309814453125
25 - 34,High school graduate,Male,White or Caucasian,,young/asian_woman/9,Yes,4,No,4,4,0,3,1,young,Female,0.163818359375,0.17578125,-0.04327392578125,0.759765625,0.04564456269145012,0.006754349451512098,0.8968154191970825,0.2012939453125
25 - 34,Graduate degree,Male,White or Caucasian,,facial_hair/black_woman/8,Yes,4,No,5,4,1,3,1,facial_hair,Female,0.2197265625,0.263671875,0.1737060546875,0.95361328125,0.027873972430825233,0.0025576958432793617,0.9631087779998779,0.1717529296875
18 - 24,4 year degree,Male,White or Caucasian,,young/asian_man/14,Yes,5,No,5,5,0,3,1,young,Male,0.2449951171875,0.244140625,-0.004291534423828125,0.78271484375,0.03809338063001633,0.006357443053275347,0.81796795129776,0.1539306640625
18 - 24,4 year degree,Female,White or Caucasian,,smile/black_man/5,Yes,4,No,5,5,0,3,1,smile,Male,0.2088623046875,0.2000732421875,0.2130126953125,0.98388671875,0.031721144914627075,0.004217495676130056,0.9733321666717529,0.1220703125
25 - 34,2 year degree,Male,White or Caucasian,,young/white_man/13,Yes,4,No,3,4,-1,3,1,young,Male,0.21435546875,0.1944580078125,-0.0517578125,0.98486328125,0.034533459693193436,0.006710798479616642,0.9683383703231812,0.1572265625
25 - 34,Graduate degree,Female,Hispanic or Latino,,smile/asian_woman/11,Yes,4,No,4,4,0,3,1,smile,Female,0.2254638671875,0.250244140625,0.2064208984375,0.9453125,0.02488386258482933,0.0045463633723556995,0.924688994884491,0.1561279296875
18 - 24,Some college,Female,White or Caucasian,,sunglasses/black_woman/2,Yes,5,Yes,4,4,0,3,3,sunglasses,Female,0.222412109375,0.27197265625,0.24853515625,0.8291015625,0.048657868057489395,0.009450219571590424,0.7854642868041992,0.1927490234375
18 - 24,Graduate degree,Female,White or Caucasian,,smile/asian_woman/4,Yes,5,No,5,5,0,3,1,smile,Female,0.2498779296875,0.251953125,0.12115478515625,0.93017578125,0.028287677094340324,0.003566584549844265,0.9679402709007263,0.15380859375
25 - 34,Graduate degree,Female,White or Caucasian,,facial_hair/white_woman/12,Yes,4,No,4,3,1,3,1,facial_hair,Female,0.1785888671875,0.224365234375,0.1878662109375,0.83642578125,0.024901771917939186,0.0038840787019580603,0.8471136093139648,0.1654052734375
25 - 34,2 year degree,Male,White or Caucasian,,sunglasses/black_woman/3,Yes,5,Yes,4,4,0,3,3,sunglasses,Female,0.2244873046875,0.241943359375,0.232666015625,0.9287109375,0.03680332377552986,0.00818322878330946,0.8863259553909302,0.14453125
25 - 34,Graduate degree,Other,Prefer Not to say,,facial_hair/indian_man/10,Yes,1,Not sure,4,4,0,3,2,facial_hair,Male,0.272216796875,0.2320556640625,-0.0117645263671875,0.9931640625,0.02660255879163742,0.0027801368851214647,0.9951640367507935,0.1378173828125
18 - 24,4 year degree,Female,White or Caucasian,,sunglasses/indian_man/2,Yes,5,No,5,5,0,3,1,sunglasses,Male,0.2293701171875,0.25146484375,0.361572265625,0.96923828125,0.04504586011171341,0.00855354405939579,0.7347452640533447,0.191162109375
25 - 34,Graduate degree,Male,White or Caucasian,,facial_hair/asian_man/9,Yes,5,Yes,5,5,0,3,3,facial_hair,Male,0.249267578125,0.2744140625,0.164794921875,0.9580078125,0.02649788372218609,0.0034797298721969128,0.9799877405166626,0.2076416015625
45 - 54,Some college,Male,White or Caucasian,,old/indian_woman/10,Yes,4,No,4,3,1,3,1,old,Female,0.23388671875,0.229248046875,-0.028594970703125,0.92578125,0.043055612593889236,0.007741361856460571,0.9390769004821777,0.1541748046875
25 - 34,2 year degree,Female,Hispanic or Latino,,young/indian_man/8,Yes,4,No,5,4,1,3,1,young,Male,0.1846923828125,0.199462890625,0.035125732421875,0.765625,0.03533725067973137,0.006905651185661554,0.9373624324798584,0.10992431640625
25 - 34,Graduate degree,Male,Black or African American,,old/indian_woman/4,Yes,3,No,3,4,-1,3,1,old,Female,0.23291015625,0.2305908203125,-0.043548583984375,0.94482421875,0.036633286625146866,0.007715974468737841,0.9670860171318054,0.1248779296875
18 - 24,Some college,Male,White or Caucasian,,smile/black_woman/7,Yes,4,No,5,5,0,3,1,smile,Female,0.222412109375,0.2196044921875,0.061859130859375,0.990234375,0.016284076496958733,0.0009605863015167415,0.996333122253418,0.1385498046875
18 - 24,4 year degree,Male,White or Caucasian,,sunglasses/asian_man/2,Yes,4,No,4,3,1,3,1,sunglasses,Male,0.2236328125,0.249755859375,0.0528564453125,0.970703125,0.025809066370129585,0.005419183522462845,0.9757817387580872,0.1563720703125
18 - 24,Some college,Female,Other,South African Coloured,sunglasses/black_man/9,Yes,4,Yes,5,5,0,3,3,sunglasses,Male,0.224853515625,0.252197265625,-0.0008111000061035156,0.99072265625,0.0264012198895216,0.0034895702265203,0.9677225351333618,0.1630859375
25 - 34,High school graduate,Male,White or Caucasian,,smile/white_man/13,Yes,3,Yes,3,4,-1,3,3,smile,Male,0.21435546875,0.180908203125,0.06903076171875,0.99267578125,0.021376149728894234,0.0030108820647001266,0.9802960157394409,0.13330078125
18 - 24,4 year degree,Female,Hispanic or Latino,,old/asian_man/4,Yes,3,No,4,5,-1,3,1,old,Male,0.2244873046875,0.1968994140625,-0.050750732421875,0.92138671875,0.04663535952568054,0.0056243231520056725,0.9584747552871704,0.178466796875
18 - 24,Graduate degree,Female,Hispanic or Latino,,smile/black_man/0,Yes,5,No,5,5,0,3,1,smile,Male,0.1444091796875,0.1898193359375,0.223876953125,0.92626953125,0.02688838727772236,0.005865117069333792,0.9717459678649902,0.127685546875
35 - 44,Graduate degree,Male,White or Caucasian,,old/indian_woman/1,Yes,5,Yes,4,4,0,3,3,old,Female,0.22216796875,0.20849609375,-0.021514892578125,0.87744140625,0.053133346140384674,0.009984523989260197,0.9479965567588806,0.1419677734375
35 - 44,Graduate degree,Male,White or Caucasian,,old/white_man/5,Yes,4,No,4,4,0,3,1,old,Male,0.2203369140625,0.201416015625,0.00940704345703125,0.97607421875,0.04017005115747452,0.0056211985647678375,0.9136218428611755,0.1925048828125
25 - 34,High school graduate,Male,Black or African American,,smile/asian_woman/3,Yes,5,Yes,5,5,0,3,3,smile,Female,0.2216796875,0.2529296875,0.0028667449951171875,0.9541015625,0.025713253766298294,0.004045940935611725,0.8913423418998718,0.19775390625
35 - 44,2 year degree,Female,White or Caucasian,,smile/asian_man/5,Yes,4,No,4,3,1,3,1,smile,Male,0.18115234375,0.2235107421875,0.11224365234375,0.9306640625,0.026022091507911682,0.00553324306383729,0.9722357988357544,0.2000732421875
18 - 24,High school graduate,Male,Black or African American,,young/black_man/10,Yes,2,No,4,4,0,3,1,young,Male,0.2117919921875,0.2008056640625,0.053375244140625,0.97021484375,0.05503564700484276,0.009420798160135746,0.9611787796020508,0.1365966796875
25 - 34,Graduate degree,Male,South Asian,,old/indian_woman/12,Yes,3,Yes,4,3,1,3,3,old,Female,0.171142578125,0.1805419921875,0.00740814208984375,0.98388671875,0.048401426523923874,0.009433949366211891,0.978820264339447,0.0780029296875
25 - 34,Graduate degree,Female,White or Caucasian,,old/white_woman/10,Not Sure,4,No,3,2,1,2,1,old,Female,0.2264404296875,0.18896484375,0.01096343994140625,0.91796875,0.051710955798625946,0.007750990800559521,0.9573743939399719,0.1663818359375
35 - 44,4 year degree,Female,Black or African American,,sunglasses/indian_woman/7,Yes,2,Yes,4,4,0,3,3,sunglasses,Female,0.23583984375,0.27099609375,0.25341796875,0.91845703125,0.04743579030036926,0.010415405035018921,0.9360540509223938,0.1610107421875
45 - 54,2 year degree,Female,White or Caucasian,,facial_hair/asian_woman/9,Yes,2,Yes,5,5,0,3,3,facial_hair,Female,0.163818359375,0.2418212890625,0.246337890625,0.8486328125,0.03841320052742958,0.005698180757462978,0.9460400938987732,0.2222900390625
25 - 34,Graduate degree,Female,White or Caucasian,,smile/asian_man/2,Yes,5,No,5,5,0,3,1,smile,Male,0.2236328125,0.2386474609375,0.21728515625,0.9833984375,0.022249095141887665,0.00399323645979166,0.9688096046447754,0.1470947265625
25 - 34,4 year degree,Female,Black or African American,,old/indian_man/13,Yes,4,No,4,3,1,3,1,old,Male,0.21337890625,0.189453125,-0.039154052734375,0.95068359375,0.0659547969698906,0.013233494013547897,0.9018411636352539,0.1307373046875
35 - 44,4 year degree,Male,White or Caucasian,,young/black_man/11,Yes,1,Yes,4,4,0,3,3,young,Male,0.163330078125,0.177978515625,-0.0284423828125,0.88525390625,0.054871730506420135,0.011481870897114277,0.7408037781715393,0.1583251953125
25 - 34,High school graduate,Male,White or Caucasian,,young/asian_woman/2,Yes,5,No,4,4,0,3,1,young,Female,0.2135009765625,0.19580078125,0.01544952392578125,0.9482421875,0.023134957998991013,0.0026743351481854916,0.9207028746604919,0.188720703125
25 - 34,Graduate degree,Female,Black or African American,,sunglasses/black_woman/3,Yes,5,Yes,5,5,0,3,3,sunglasses,Female,0.2244873046875,0.241943359375,0.232666015625,0.9287109375,0.03680332377552986,0.00818322878330946,0.8863259553909302,0.14453125
18 - 24,2 year degree,Female,Black or African American,,facial_hair/white_woman/1,Yes,4,Yes,4,3,1,3,3,facial_hair,Female,0.2330322265625,0.223388671875,0.0731201171875,0.97265625,0.03418848291039467,0.003630198771134019,0.9870355725288391,0.1358642578125
18 - 24,Graduate degree,Female,Hispanic or Latino,,smile/white_man/3,Yes,4,Yes,4,4,0,3,3,smile,Male,0.196044921875,0.2174072265625,0.029266357421875,0.98291015625,0.036517735570669174,0.005103335250169039,0.9797447919845581,0.1829833984375
18 - 24,High school graduate,Male,White or Caucasian,,sunglasses/asian_man/7,Yes,5,Yes,4,3,1,3,3,sunglasses,Male,0.180419921875,0.2025146484375,0.09613037109375,0.77685546875,0.03509519621729851,0.008467196486890316,0.9252159595489502,0.18408203125
18 - 24,Some college,Male,White or Caucasian,,sunglasses/black_woman/7,Yes,3,No,4,4,0,3,1,sunglasses,Female,0.222412109375,0.267822265625,0.263671875,0.91552734375,0.03387502208352089,0.00634144339710474,0.8498006463050842,0.164306640625
18 - 24,High school graduate,Female,White or Caucasian,,smile/indian_man/6,Yes,1,Yes,3,3,0,3,3,smile,Male,0.251953125,0.2259521484375,0.1298828125,0.990234375,0.02913760021328926,0.002845603507012129,0.9865008592605591,0.1251220703125
25 - 34,Graduate degree,Female,White or Caucasian,,smile/indian_man/6,Yes,1,No,2,2,0,3,1,smile,Male,0.251953125,0.2259521484375,0.1298828125,0.990234375,0.02913760021328926,0.002845603507012129,0.9865008592605591,0.1251220703125
18 - 24,2 year degree,Male,White or Caucasian,,sunglasses/black_woman/7,Yes,3,No,4,4,0,3,1,sunglasses,Female,0.222412109375,0.267822265625,0.263671875,0.91552734375,0.03387502208352089,0.00634144339710474,0.8498006463050842,0.164306640625
25 - 34,Some college,Female,Other,African ,sunglasses/black_woman/7,Yes,4,No,3,4,-1,3,1,sunglasses,Female,0.222412109375,0.267822265625,0.263671875,0.91552734375,0.03387502208352089,0.00634144339710474,0.8498006463050842,0.164306640625
18 - 24,Graduate degree,Male,White or Caucasian,,young/black_woman/7,Yes,5,No,4,4,0,3,1,young,Female,0.222412109375,0.19189453125,0.01435089111328125,0.96337890625,0.028058353811502457,0.0029210569337010384,0.9872366786003113,0.137451171875
45 - 54,Graduate degree,Male,Hispanic or Latino,,young/black_woman/7,Yes,2,No,4,4,0,3,1,young,Female,0.222412109375,0.19189453125,0.01435089111328125,0.96337890625,0.028058353811502457,0.0029210569337010384,0.9872366786003113,0.137451171875
18 - 24,High school graduate,Female,White or Caucasian,,young/asian_man/9,Yes,4,No,4,4,0,3,1,young,Male,0.249267578125,0.24072265625,-0.014678955078125,0.95068359375,0.03288491070270538,0.004413106478750706,0.9610623121261597,0.1956787109375
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/indian_woman/5,No,2,Yes,4,4,0,1,3,young,Female,0.15283203125,0.1689453125,-0.07904052734375,0.96630859375,0.034121666103601456,0.00702920276671648,0.9830204844474792,0.10723876953125
18 - 24,High school graduate,Male,Hispanic or Latino,,sunglasses/white_woman/5,Yes,1,No,4,4,0,3,1,sunglasses,Female,0.2371826171875,0.2296142578125,0.01073455810546875,0.98779296875,0.03167523816227913,0.003649657592177391,0.9876813888549805,0.1595458984375
35 - 44,High school graduate,Male,White or Caucasian,,smile/indian_man/6,Yes,5,No,5,5,0,3,1,smile,Male,0.251953125,0.2259521484375,0.1298828125,0.990234375,0.02913760021328926,0.002845603507012129,0.9865008592605591,0.1251220703125
18 - 24,Some college,Male,White or Caucasian,,young/indian_man/9,Yes,4,No,4,4,0,3,1,young,Male,0.230224609375,0.20263671875,-0.02850341796875,0.9306640625,0.060946542769670486,0.012531855143606663,0.9639651775360107,0.1405029296875
18 - 24,2 year degree,Male,White or Caucasian,,young/indian_man/9,Yes,2,No,5,5,0,3,1,young,Male,0.230224609375,0.20263671875,-0.02850341796875,0.9306640625,0.060946542769670486,0.012531855143606663,0.9639651775360107,0.1405029296875
18 - 24,2 year degree,Male,Hispanic or Latino,,sunglasses/white_woman/5,Yes,1,Yes,3,3,0,3,3,sunglasses,Female,0.2371826171875,0.2296142578125,0.01073455810546875,0.98779296875,0.03167523816227913,0.003649657592177391,0.9876813888549805,0.1595458984375
25 - 34,4 year degree,Male,Black or African American,,young/indian_woman/5,No,5,No,2,5,-3,1,1,young,Female,0.15283203125,0.1689453125,-0.07904052734375,0.96630859375,0.034121666103601456,0.00702920276671648,0.9830204844474792,0.10723876953125
35 - 44,Graduate degree,Female,White or Caucasian,,young/asian_man/9,Yes,4,No,4,4,0,3,1,young,Male,0.249267578125,0.24072265625,-0.014678955078125,0.95068359375,0.03288491070270538,0.004413106478750706,0.9610623121261597,0.1956787109375
25 - 34,Graduate degree,Other,Black or African American,,young/white_man/5,Yes,1,No,1,1,0,3,1,young,Male,0.2203369140625,0.2025146484375,0.04376220703125,0.9814453125,0.028734497725963593,0.0031855283305048943,0.9824701547622681,0.1776123046875
25 - 34,4 year degree,Male,White or Caucasian,,young/white_man/5,Yes,5,No,4,4,0,3,1,young,Male,0.2203369140625,0.2025146484375,0.04376220703125,0.9814453125,0.028734497725963593,0.0031855283305048943,0.9824701547622681,0.1776123046875
25 - 34,Graduate degree,Female,Hispanic or Latino,,facial_hair/white_man/9,Yes,4,Yes,3,3,0,3,3,facial_hair,Male,0.1820068359375,0.1837158203125,0.158203125,0.9248046875,0.019894789904356003,0.0017335539450868964,0.969328761100769,0.1749267578125
25 - 34,Graduate degree,Female,Black or African American,,young/indian_man/9,Yes,5,Yes,5,5,0,3,3,young,Male,0.230224609375,0.20263671875,-0.02850341796875,0.9306640625,0.060946542769670486,0.012531855143606663,0.9639651775360107,0.1405029296875
18 - 24,High school graduate,Female,Black or African American,,facial_hair/white_man/9,Yes,4,No,5,5,0,3,1,facial_hair,Male,0.1820068359375,0.1837158203125,0.158203125,0.9248046875,0.019894789904356003,0.0017335539450868964,0.969328761100769,0.1749267578125
55 - 64,Graduate degree,Female,White or Caucasian,,sunglasses/white_woman/5,Yes,1,No,4,4,0,3,1,sunglasses,Female,0.2371826171875,0.2296142578125,0.01073455810546875,0.98779296875,0.03167523816227913,0.003649657592177391,0.9876813888549805,0.1595458984375
18 - 24,4 year degree,Female,Black or African American,,young/white_man/5,Yes,2,No,4,3,1,3,1,young,Male,0.2203369140625,0.2025146484375,0.04376220703125,0.9814453125,0.028734497725963593,0.0031855283305048943,0.9824701547622681,0.1776123046875
25 - 34,2 year degree,Male,Prefer Not to say,,facial_hair/asian_woman/5,Yes,2,No,3,3,0,3,1,facial_hair,Female,0.2239990234375,0.2115478515625,-0.044158935546875,0.97412109375,0.022850189357995987,0.0024735513143241405,0.9825923442840576,0.0906982421875
18 - 24,Some college,Male,White or Caucasian,,smile/black_woman/5,Yes,2,No,3,3,0,3,1,smile,Female,0.236572265625,0.240966796875,0.05963134765625,0.9912109375,0.023541506379842758,0.0019188247388228774,0.9901869297027588,0.14599609375
25 - 34,4 year degree,Male,White or Caucasian,,old/black_woman/6,Yes,5,No,5,4,1,3,1,old,Female,0.2279052734375,0.2041015625,-0.07421875,0.859375,0.04066963493824005,0.0050208610482513905,0.9275295734405518,0.12939453125
35 - 44,Some college,Male,White or Caucasian,,facial_hair/indian_man/10,Yes,1,No,4,4,0,3,1,facial_hair,Male,0.272216796875,0.2320556640625,-0.0117645263671875,0.9931640625,0.02660255879163742,0.0027801368851214647,0.9951640367507935,0.1378173828125
35 - 44,Graduate degree,Female,Black or African American,,old/white_woman/1,Yes,3,Yes,4,4,0,3,3,old,Female,0.2330322265625,0.193603515625,0.037200927734375,0.88232421875,0.04309374466538429,0.0054335761815309525,0.9266843199729919,0.170654296875
45 - 54,4 year degree,Female,White or Caucasian,,old/indian_woman/6,Yes,5,Yes,5,4,1,3,3,old,Female,0.2685546875,0.245361328125,0.0098876953125,0.78662109375,0.0617506243288517,0.010702498257160187,0.878867506980896,0.180419921875
25 - 34,Graduate degree,Female,Black or African American,,facial_hair/indian_man/7,Yes,1,No,4,4,0,3,1,facial_hair,Male,0.2666015625,0.259033203125,0.0127716064453125,0.9873046875,0.024438774213194847,0.0021616679150611162,0.9739711284637451,0.1639404296875
25 - 34,Graduate degree,Female,White or Caucasian,,young/indian_man/11,Yes,4,No,4,4,0,3,1,young,Male,0.18115234375,0.179931640625,-0.0226287841796875,0.95166015625,0.029204603284597397,0.003095972817391157,0.9659826755523682,0.1265869140625
25 - 34,Some college,Male,White or Caucasian,,old/indian_woman/10,Yes,5,Yes,5,5,0,3,3,old,Female,0.23388671875,0.229248046875,-0.028594970703125,0.92578125,0.043055612593889236,0.007741361856460571,0.9390769004821777,0.1541748046875
18 - 24,2 year degree,Female,Black or African American,,young/asian_woman/6,Yes,1,No,4,4,0,3,1,young,Female,0.2288818359375,0.1968994140625,0.031219482421875,0.93701171875,0.032459113746881485,0.004703139886260033,0.9384380578994751,0.1361083984375
18 - 24,Graduate degree,Female,Black or African American,,young/white_man/2,Yes,2,Not sure,3,4,-1,3,2,young,Male,0.205810546875,0.1895751953125,0.038299560546875,0.994140625,0.028570743277668953,0.0021401774138212204,0.9820510745048523,0.1605224609375
